persona_id,idx,source_config,persona_text,age_refined,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::36604,36604,persona,A British high school student studying for a history project.,16,yes,100,"The persona explicitly identifies as a 'British high school student', which satisfies the mandatory condition of self-identifying as currently enrolled in high school/upper secondary education.",0,16,16
persona::36743,36743,persona,A local high school soccer player curious about the differences in play style and tactics,16,yes,100,"The persona explicitly identifies as a 'local high school soccer player', which confirms current enrollment in high school.",0,16,16
persona::37470,37470,persona,A high school student facing discrimination based on their religious beliefs in a religiously-affiliated school,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::37483,37483,persona,A high school junior and talented artist who is overcoming personal challenges with the help of supportive mentors,16,yes,100,"The persona explicitly states 'a high school junior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::37874,37874,persona,A high school student interested in pursuing a career in computational linguistics and seeks advice on language acquisition,16,yes,100,The persona explicitly identifies as a 'high school student'.,0,16,16
persona::37952,37952,persona,Swiss high school student who aspires for a career in bioinformatics.,16,yes,100,"The persona explicitly states 'Swiss high school student', which unambiguously indicates current enrollment in high school / upper secondary education.",0,16,16
persona::38124,38124,persona,A curious high school biology student from the Charters Towers Region,16,yes,100,"The persona explicitly states 'a curious high school biology student from the Charters Towers Region', which confirms current enrollment in high school.",0,16,16
persona::38180,38180,persona,A high school student exploring potential career paths and values wisdom of older generations,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
persona::38849,38849,persona,A high school senior organizing a student-led political action group at their school,16,yes,100,"The persona explicitly identifies as a 'high school senior', which confirms current enrollment in high school / upper secondary education.",0,16,16
persona::39474,39474,persona,A high school student who volunteers at the bookstore and learns about marketing strategies,16,yes,100,"The persona explicitly states 'A high school student', which unambiguously indicates current enrollment in high school.",0,16,16
