persona_id,idx,source_config,persona_text,llm_label,llm_confidence,llm_reason,shard_id,age_heuristic,age
persona::167360,167360,persona,A curious and enthusiastic high school student eager to learn about Angolan history and traditions,yes,100,Persona explicitly describes themselves as a high school student,3,16,16
persona::169810,169810,persona,A high school student taking advanced courses in world history and cultural studies,yes,100,Persona explicitly describes a current high school student,3,16,16
persona::171249,171249,persona,A high school student interested in becoming a speech therapist and eager to learn about language immersion techniques,yes,100,Persona explicitly describes themselves as a high school student,3,16,16
persona::172106,172106,persona,A group of enthusiastic high school students who help maintain the bee colonies and learn about the importance of pollinators,yes,100,Explicitly described as high school students,3,16,16
persona::179800,179800,persona,A high school student who helps the local business owner manage social media accounts and promote financial education initiatives,yes,100,Persona is explicitly described as a high school student,3,16,16
persona::181602,181602,persona,A Catholic high school student who is interested in humanistic education and deeply respects Jesuits.,yes,100,Explicitly described as a high school student,3,16,16
persona::183192,183192,persona,A high school history enthusiast eager to learn about the contributions of Mexican immigrants,yes,100,Persona is explicitly described as a high school enthusiast,3,16,16
persona::185016,185016,persona,a high school student who loves animation and space exploration but isn't interested in the Oscars.,yes,100,Persona explicitly describes themselves as a high school student,3,16,16
persona::186387,186387,persona,A high school student who credits the YouTuber for sparking their interest in history,yes,100,Explicitly described as a high school student,3,16,16
persona::188457,188457,persona,"A high school student aspiring to be a doctor, seeking guidance on how to excel in both academics and sports",yes,100,Persona explicitly describes themselves as a high school student,3,16,16
