idx,regime,persona_text,subject,relation,object,num_triplets,num_unique_triplets,num_unique_subjects,num_unique_objects,num_unique_concepts,num_unique_relations,triplet_repetition_ratio,persona_num_tokens,triplets_per_100_tokens,sentiment_score,lexical_ttr,lexical_avg_word_len,graph_num_nodes,graph_num_edges,graph_avg_degree,graph_density,graph_num_components,graph_largest_component_size,graph_largest_component_ratio
3,highschool,a 17-year-old high school student doing a paper for a history class,princess; knight; knight; dragon; knight,marries; is_married_to; travels_through; is_killed_by; is_thankful_to,knight; princess; forest; knight; princess,5,5,3,3,4,5,0.0,12,41.66666666666667,0.0,0.8571428571428571,3.857142857142857,4,5,1.5,0.8333333333333334,1,4,1.0
4,highschool,A curious high school student who asks the retired judge endless questions about famous landmark cases,princess; princess; dragon,marries; is; fought_for,knight; thankful; life,3,3,2,3,5,3,0.0,16,18.75,0.0,1.0,5.4375,5,3,1.2,0.3,2,3,0.6
4,highschool,A curious high school student who assists in conducting and documenting their visual experiments,princess; princess; knight; knight,marries; is_thankful_to; is_thankful_to; has_armor_damage,knight; knight; princess; scorched,4,4,2,3,3,3,0.0,14,28.57142857142857,0.0,1.0,5.928571428571429,3,4,1.3333333333333333,1.3333333333333333,1,3,1.0
4,highschool,A high school junior and debate team captain who advocates for mental health awareness,dragon; princess; princess; dragon; princess,fights_with; is_thankful_to; is; fights_for; marries,knight; knight; thankful; death; knight,5,5,2,3,5,5,0.0,14,35.714285714285715,0.0,1.0,5.214285714285714,5,5,1.6,0.5,1,5,1.0
4,highschool,A high school senior passionate about social work and considering a career in nursing,princess; young knight; princess,marries; travels_through; is_thankful_to,knight; forest; knight,3,3,2,2,4,3,0.0,14,21.428571428571427,0.0,0.9285714285714286,5.142857142857143,4,3,1.0,0.5,2,2,0.5
4,highschool,A high school student organizing a fundraiser to support veterans' organizations,princess; knight; princess,is; describes; marries,thankful; unfamiliar; knight,3,3,2,3,4,3,0.0,11,27.27272727272727,0.0,0.9090909090909091,6.2727272727272725,4,3,1.5,0.5,1,4,1.0
4,highschool,A high school student who finds inspiration in the ecologist's writing and starts her own environmental club,princess; knight; armor; dragon; princess,married; is_thanked_by; is_damaged_by; is_enemy_of; is_thankful_to,knight; princess; fire; knight; knight,5,5,4,3,5,5,0.0,17,29.411764705882355,0.0,1.0,5.055555555555555,5,5,1.2,0.5,2,3,0.6
5,highschool,A high school student fascinated by her parent's work and aspiring to explore societal issues,knight; princess; princess; princess; knight; knight; knight,rescued; married; was_thanked_by; was; wanted_to_free; was_thanked_by; killed,princess; knight; knight; thankful; princess; princess; dragon,7,7,2,4,4,6,0.0,15,46.666666666666664,0.0,1.0,4.875,4,7,1.5,1.1666666666666667,1,4,1.0
5,highschool,A high school student struggling with complex sentence construction and punctuation,princess; horse; young; princess; knight,is; is_used_by; describes; married; is,thankful; young knight; knight; knight; thankful,5,5,4,3,6,4,0.0,11,45.45454545454545,0.0,1.0,6.636363636363637,6,5,1.6666666666666667,0.3333333333333333,2,4,0.6666666666666666
5,highschool,A high school student who experiences the effects of racism firsthand and provides valuable insight to the sociologist,knight; princess; horse; princess; princess,has_armor; is_thankful_to; is_ridden_by; marries; thankful,armor; knight; young knight; knight; thankful,5,5,3,4,6,5,0.0,18,27.77777777777778,0.0,0.9444444444444444,5.611111111111111,6,5,1.3333333333333333,0.3333333333333333,2,4,0.6666666666666666
5,highschool,A high school student who has transformed their bedroom into a home gym and shares workout routines with their classmates,knight; knight; knight; princess; princess,frees; is; fights_for; marries; is,princess; young; life; knight; thankful,5,5,2,5,5,4,0.0,20,25.0,0.0,0.9,5.1,5,5,1.6,0.5,1,5,1.0
5,highschool,A high school student who is an eSports competitor and considers retro games antiquated,princess; princess; dragon; armor; princess; knight; knight; knight,felt; married; appeared; was_scorched_by; is_thankful_toward; married; saved; was_responsible_for,thankful; knight; country; dragon; knight; princess; princess; princess,8,8,4,5,6,7,0.0,14,57.14285714285714,0.0,1.0,5.285714285714286,6,8,1.3333333333333333,0.5333333333333333,2,3,0.5
5,highschool,A high school student who volunteers alongside their grandparent and learns about the importance of giving back to the community,battle; princess; princess; princess,has_stake; is_thankful; marries; is_thankful_to,death; true; knight; knight,4,4,2,3,5,4,0.0,20,20.0,0.0,0.95,5.45,5,4,1.2,0.4,2,3,0.6
5,highschool,a nervous Chilean high school student who has been assigned to present about local species,knight; princess; princess; young knight; princess; knight; knight,married; is_thankful_to; married; rides; feeling_thankful; is_unfamiliar_with; rescued,princess; knight; knight; horse; thankful; country; princess,7,7,3,5,6,6,0.0,15,46.666666666666664,0.0,1.0,5.066666666666666,6,7,1.3333333333333333,0.4666666666666667,2,4,0.6666666666666666
6,highschool,A curious high school student interested in diverse fields and considering a future in alternative medicine.,unfamiliar; knight; princess; princess,describes; rescues; marries; is_thankful_to,knight; princess; knight; knight,4,4,3,2,3,4,0.0,16,25.0,0.0,0.875,5.75,3,4,1.3333333333333333,1.3333333333333333,1,3,1.0
6,highschool,A fellow high school student who has also been mentored and now wants to join forces to create a stronger impact,knight; knight; princess; unfamiliar; princess; knight; knight,is; is_responsible_for; is; describes; marries; is_married_to; describes,thankful; dragon's_death; thankful; knight; knight; princess; unfamiliar,7,7,3,5,5,5,0.0,21,33.33333333333333,0.0,0.9047619047619048,4.380952380952381,5,7,2.0,0.7,1,5,1.0
6,highschool,A friendly and outgoing American high school student who offers language practice and cultural immersion opportunities,princess; fight; knight; knight; princess,marries; involves; describes; is_thankful_to; is_thankful_to,knight; dragon; unfamiliar; princess; knight,5,5,3,4,5,4,0.0,16,31.25,0.0,0.9375,6.4375,5,5,1.2,0.5,2,3,0.6
6,highschool,A high school junior passionate about robotics and eager to apply chemical principles to robotic sensors,princess; knight; young knight; knight; princess; dragon; princess; knight,marries; rescues; is; is; thankful; appears_in; is_thankful_to; is_married_to,knight; princess; knight; young knight; knight; country; knight; princess,8,8,4,4,5,7,0.0,16,50.0,0.0,0.9375,5.5625,5,8,1.2,0.8,2,3,0.6
6,highschool,A high school student inspired by literature and working to build his volunteer service hours,princess; princess; young; knight,marries; is; describes; is,knight; thankful; knight; young,4,4,3,3,4,3,0.0,15,26.666666666666668,0.0,1.0,5.266666666666667,4,4,1.5,0.6666666666666666,1,4,1.0
6,highschool,A high schooler seeking guidance on how to improve their research skills for academic success,knight; princess; princess; life; knight; death; knight; dragon; princess; princess; knight,is; marries; expresses gratitude toward; is_fought_for; fights_with; is_fought_for; rescues; kidnaps; thankful; is; brave,thankful; knight; knight; dragon; dragon; dragon; princess; princess; true; thankful; true,11,11,5,5,7,9,0.0,15,73.33333333333333,0.0,1.0,5.266666666666667,7,11,2.5714285714285716,0.5238095238095238,1,7,1.0
6,highschool,a high school student who's not very serious about his grades and dislikes excel.,knight; princess; knight; princess; knight; knight; forest,is_responsible_for; is_thankful_to; saved; married; wants_to_free; is_responsible_for; is_traversed_by,princess; knight; princess; knight; princess; thankful; young knight,7,7,3,4,5,6,0.0,14,50.0,0.0,1.0,4.4,5,7,1.2,0.7,2,3,0.6
7,highschool,A high school student seeking guidance on how to start their own tech blog and improve their coding skills,knight; princess; knight; knight; princess,is_thankful_to; marries; is_damaged_by; marries; is_thankful_to,princess; knight; fire; princess; knight,5,5,2,3,3,3,0.0,19,26.31578947368421,0.0,0.9473684210526315,4.631578947368421,3,5,1.3333333333333333,1.6666666666666667,1,3,1.0
7,highschool,A high school student who is passionate about history and looks up to academic figures like Stephen Garton,knight; forest; life; knight; knight; princess; princess; knight; knight; princess,fights for; is a location where; is at stake in; is married to; is unfamiliar with; is thankful to; is married to; marries; makes thankful; marries,life; young knight rides; knight and dragon fight; princess; country; knight; knight; princess; princess; knight,10,10,4,6,7,8,0.0,18,55.55555555555556,0.0,1.0,4.944444444444445,7,10,1.4285714285714286,0.47619047619047616,2,5,0.7142857142857143
7,highschool,A high school student who is struggling with his history studies,knight; princess; princess; dragon; knight; princess,hurried; thankful; married; kidnapping; made; is,property; knight; knight; princess; princess; thankful,6,6,3,4,5,6,0.0,11,54.54545454545454,0.0,1.0,4.909090909090909,5,6,1.6,0.6,1,5,1.0
7,highschool,A high school student who relies on the radio host's recommendations to stay up-to-date with the latest music trends,dragon; knight; princess; knight; princess,appears_in; is_responsible_for; married; is_responsible_for; was_thankful_to,country; dragon_death; knight; princess; knight,5,5,3,4,5,4,0.0,19,26.31578947368421,0.0,0.9090909090909091,4.318181818181818,5,5,1.2,0.5,2,3,0.6
7,highschool,"A high school student with a keen interest in community service, looking to learn from the teacher's experiences",princess; princess; knight; knight,marries; is_thankful_to; rescues; rides_through,knight; knight; princess; forest,4,4,2,3,3,4,0.0,18,22.22222222222222,0.0,0.9473684210526315,4.894736842105263,3,4,1.3333333333333333,1.3333333333333333,1,3,1.0
7,highschool,An idealistic high school student who aspires to end violence in their school through peer mediation programs,princess; princess; knight; dragon; knight,is_thankful_to; is_married_to; kills; fights_for; marries,knight; knight; dragon; death; princess,5,5,3,4,4,5,0.0,17,29.411764705882355,0.0,0.9411764705882353,5.470588235294118,4,5,1.5,0.8333333333333334,1,4,1.0
7,highschool,I am a high school student participating in the Science Olympiad with a specialization in magnetic devices and applications.,princess; knight; princess; knight; young,is; rescued; married; is; describes,thankful; princess; knight; thankful; knight,5,5,3,3,4,4,0.0,19,26.31578947368421,0.0,0.8947368421052632,5.526315789473684,4,5,2.0,0.8333333333333334,1,4,1.0
8,highschool,A curious high schooler passionate about marine life and interested in learning about seagrass conservation,princess; young knight; knight; knight; princess,marries; rides through; kills; is_thanked_by; is_thankful_to,knight; forest; dragon; princess; knight,5,5,3,4,5,5,0.0,15,33.33333333333333,0.0,0.9333333333333333,6.2,5,5,1.2,0.5,2,3,0.6
8,highschool,A high school student in North Dakota writing a report on local political history,princess; knight; knight; forest; princess,marries; is_helped_by; fights; is_location_of; is_thankful_to,knight; princess; dragon; knight; knight,5,5,3,3,4,5,0.0,14,35.714285714285715,0.0,0.9285714285714286,4.857142857142857,4,5,1.5,0.8333333333333334,1,4,1.0
8,highschool,A high school student learning Python for their science fair project on artificial intelligence,knight; princess; knight; princess; dragon; unfamiliar; life; knight; princess,is; married; married; is; kidnaps; describes; is_at_stake; is; is,thankful; knight; princess; knight; princess; knight; dragon; princess; thankful,9,9,5,4,6,5,0.0,14,64.28571428571429,0.0,1.0,5.857142857142857,6,9,2.0,0.6,1,6,1.0
8,highschool,A high school student who assists with organizing and promoting the sessions,knight; knight; life; princess; death; dragon; princess; princess; princess,is_married_to; rescues; is_at_stake; is_at_stake; is_at_stake; appeared; thankful; marries; is_thankful_to,princess; princess; knight; life; knight; knight; knight; knight; knight,9,9,5,3,5,7,0.0,12,75.0,0.0,1.0,5.416666666666667,5,9,2.0,0.9,1,5,1.0
8,highschool,"A politically engaged high school student in Wallingford, Connecticut.",princess; knight; princess; knight; princess; knight; armor; princess,has_emotion; has_emotion; is_thankful_to; is_married_to; is; kills; suffers_damage_from; marries,thankful; thankful; knight; princess; beautiful; dragon; scorching; knight,8,8,3,6,7,7,0.0,9,88.88888888888889,0.0,1.0,6.666666666666667,7,8,1.7142857142857142,0.38095238095238093,2,5,0.7142857142857143
8,highschool,"Hungarian high school student passionate about sports, with fencing as a favorite.",knight; princess; young; armor; knight; princess,is_thankful_to; is_thankful_to; describes; scorched; married; married,princess; knight; knight; true; princess; knight,6,6,4,3,5,4,0.0,12,50.0,0.0,1.0,5.75,5,6,1.2,0.6,2,3,0.6
8,highschool,an Oyster Bay High School student who is a proud member of the chess club and has little interest in any sports,princess; knight; dragon; scorching; princess; princess,married; freed; is; caused; was_thankful_to; thankful,knight; princess; young; damage; knight; knight,6,6,4,4,6,6,0.0,22,27.27272727272727,0.045454545454545456,1.0,4.090909090909091,6,6,1.0,0.4,3,2,0.3333333333333333
9,highschool,"A high school student interested in computer science, seeking advice on preparing for coding competitions",knight; princess; princess; princess; knight; dragon; dragon; knight; princess,is_married_to; marries; is_thankful_to; thankful; is; kidnapping; attacks; protects; is_rescued_by,princess; knight; knight; knight; unfamiliar; princess; knight; princess; knight,9,9,3,3,4,9,0.0,15,60.0,0.0,1.0,6.0,4,9,2.0,1.5,1,4,1.0
9,highschool,"A high school student interested in pursuing a career in architecture, who seeks guidance from the engineering student",princess; dragon; princess; young,marries; kidnapping; is; describes,knight; princess; beautiful; knight,4,4,3,3,5,4,0.0,18,22.22222222222222,0.0,0.8333333333333334,5.555555555555555,5,4,1.6,0.4,1,5,1.0
